ID;ParentID;Tipo;Secuencia;Descripción;Cliente;Vehículo;RefInterno;versión;Imagen;Consumo;Unidad;Sourcing;Código
4096;4095;Insumo;1; CORTE 4055 TAPA CONSOLA FIXERA HILO GRIS;;;;;;1; UNI  ;; COR-4055       
4097;4095;Insumo;2; HILO 20/3 W1825 GRIS 205                ;;;;;;2; MTS  ;; GM20W-18250    
4098;4095;Insumo;3; HILO 30/3 W4999 NEGRO BILEVICH          ;;;;;;3; KG   ;; GM30W-49990    
4099;;Pieza Final;1;;;;;;;;;;FUN-4111       
4100;4099;Insumo;1; CORTE TAPA CONSOLA MIRGOR               ;;;;;;1; UNI  ;; COR-411        
4101;4099;Insumo;2; HILO 20/3 W1825 GRIS 205                ;;;;;;2; MTS  ;; GM20W-18250    
4102;4099;Insumo;3; HILO 30/3 W4999 NEGRO BILEVICH          ;;;;;;3; KG   ;; GM30W-49990    
4103;;Pieza Final;1;;;;;;;;;;FUN-4112       
4104;4103;Insumo;1; CORTE 4112 TAPA CONSOLA BLANCO HILO BLAN;;;;;;1; UNI  ;; COR-4112       
4105;4103;Insumo;2; HILO A085 BLANCO BILEVICH TAPA MIRGOR   ;;;;;;4.14; MTS  ;; GM20W-15190    
4106;4103;Insumo;3; HILO BEIGE GM30W-15190 PARA TAPA CONSOLA;;;;;;0.82; KG   ;; GM30W-15190    
4107;;Pieza Final;1;;;;;;;;;;FUN-4113       
4108;4107;Insumo;1; CORTE TAPA CONSOLA MIRGOR               ;;;;;;1; UNI  ;; COR-411        
4109;4107;Insumo;2; HILO 20/3 W1122 ROJO                    ;;;;;;2; MTS  ;; GM20W-11220    
4110;4107;Insumo;3; HILO 30/3 W4999 NEGRO BILEVICH          ;;;;;;3; KG   ;; GM30W-49990    
4111;;Pieza Final;1;;;;;;;;;;FUN-4114       
4112;4111;Insumo;1; CORTE TAPA CONSOLA MIRGOR               ;;;;;;1; UNI  ;; COR-411        
4113;4111;Insumo;2; HILO 20/3 W1805 GRIS 201                ;;;;;;2; MTS  ;; GM20W-18050    
4114;4111;Insumo;3; HILO 30/3 W4999 NEGRO BILEVICH          ;;;;;;3; KG   ;; GM30W-49990    
4115;;Pieza Final;1;;;;;;;;;;FUN-58905-23   
4116;4115;Insumo;1; CORTE 58905-KK040-23 TAPA CONS CUERO BLA;;;;;;1; UNI  ;; COR-58905-23   
4117;4115;Insumo;2; HILO A085 BLANCO BILEVICH TAPA MIRGOR   ;;;;;;0.0006; MTS  ;; GM20W-15190    
4118;;Pieza Final;1;;;;;;;;;;FUN-58905-26   
4119;4118;Insumo;1; CORTE 58905-KK040-26 TAPA CONS CUERO NEG;;;;;;1; UNI  ;; COR-58905-26   
4120;4118;Insumo;2; HILO 20/3 W1805 GRIS 201                ;;;;;;0.0006; MTS  ;; GM20W-18050    
4121;;Pieza Final;1;;;;;;;;;;FUN-58905-27   
4122;4121;Insumo;1; CORTE 58905-KK040-26 TAPA CONS CUERO NEG;;;;;;1; UNI  ;; COR-58905-26   
4123;4121;Insumo;2; HILO 20/3 W1122 ROJO                    ;;;;;;0.0006; MTS  ;; GM20W-11220    
4124;;Pieza Final;1;;;;;;;;;;FUN-58905-C5   
4125;4124;Insumo;1; CORTE 58905-KK040-26 TAPA CONS CUERO NEG;;;;;;1; UNI  ;; COR-58905-26   
4126;4124;Insumo;2; HILO 20/3 W1825 GRIS 205                ;;;;;;0.0006; MTS  ;; GM20W-18250    
4127;;Pieza Final;1;;;;;;;;;;FUN-58905-C8   
4128;4127;Insumo;1; CORTE 58905-KK080-C8 TAPA CONSOLA CENTRA;;;;;;1; UNI  ;; COR-58905-C8   
4129;4127;Insumo;2; HILO 20/3 W1825 GRIS 205                ;;;;;;0.0006; MTS  ;; GM20W-18250    
4130;;Pieza Final;1;;;;;;;;;;FUN-58951-23   
4131;4130;Insumo;1; CORTE 58951-KK090-23 TAPA CONS BLANCO HI;;;;;;1; UNI  ;; COR-58951-23   
4132;4130;Insumo;2; HILO A085 BLANCO BILEVICH TAPA MIRGOR   ;;;;;;5; MTS  ;; GM20W-15190    
4133;;Pieza Final;1;;;;;;;;;;FUN-58951-26   
4134;4133;Insumo;1; CORTE 58951-KK090-  TANPA CONS NEGRO    ;;;;;;1; UNI  ;; COR-58951      
4135;4133;Insumo;2; HILO 20/3 W1805 GRIS 201                ;;;;;;2; MTS  ;; GM20W-18050    
4136;4133;Insumo;3; HILO 30/3 W4999 NEGRO BILEVICH          ;;;;;;3; KG   ;; GM30W-49990    
4137;;Pieza Final;1;;;;;;;;;;FUN-58951-27   
4138;4137;Insumo;1; CORTE 58951-KK090-  TANPA CONS NEGRO    ;;;;;;1; UNI  ;; COR-58951      
4139;4137;Insumo;2; HILO 20/3 W1122 ROJO                    ;;;;;;2; MTS  ;; GM20W-11220    
4140;4137;Insumo;3; HILO 30/3 W4999 NEGRO BILEVICH          ;;;;;;3; KG   ;; GM30W-49990    
4141;;Pieza Final;1;;;;;;;;;;FUN-58951-C5   
4142;4141;Insumo;1; CORTE 58951-KK090-  TANPA CONS NEGRO    ;;;;;;1; UNI  ;; COR-58951      
4143;4141;Insumo;2; HILO 20/3 W1825 GRIS 205                ;;;;;;2; MTS  ;; GM20W-18250    
4144;4141;Insumo;3; HILO 30/3 W4999 NEGRO BILEVICH          ;;;;;;3; KG   ;; GM30W-49990    
4145;;Pieza Final;1;;;;;;;;;;FUN-58951-C8   
4146;4145;Insumo;1; CORTE 58951-KK090-C8 TAPA CONS FLIXERA H;;;;;;1; UNI  ;; COR-58951-C8   
4147;4145;Insumo;2; HILO 20/3 W1825 GRIS 205                ;;;;;;2; MTS  ;; GM20W-18250    
4148;4145;Insumo;3; HILO 30/3 W4999 NEGRO BILEVICH          ;;;;;;3; KG   ;; GM30W-49990    
4149;;Pieza Final;1;;;;;;;;;;INY-2H6-761B   
4150;4149;Insumo;1; CUBIERTA EXTERIOR PLASTICA APB CENTRAL V;;;;;;1; UN   ;; 2H0863766D     
4151;4149;Insumo;2; DESMOLDANTE DISSACOL HR 20 LT           ;;;;;;0.000926; BI   ;; DISSACOL HR    
4152;4149;Insumo;3; ISOSCIANATO APB CENTRAL VW AMAROK       ;;;;;;0.04; KG   ;; ISOPLUS 1394   
4153;4149;Insumo;4; LIMPIA CABEZAL MAQ ESPUMADO PD270       ;;;;;;0.16; KG   ;; PD270          
4154;4149;Insumo;5; POLIOL APB CENTRAL VW AMAROK            ;;;;;;0.08; KG   ;; POLIPLUS FF629 
4155;;Pieza Final;1;;;;;;;;;;INY-2H6-761B-CS
4156;4155;Insumo;1; CUBIERTA INTERIOR PLASTICA APB CENTRAL A;;;;;;1; UN   ;; 2H0863765C     
4157;4155;Insumo;2; ISOSCIANATO APB CENTRAL VW AMAROK       ;;;;;;0.04; KG   ;; ISOPLUS 1394   
4158;4155;Insumo;3; LIMPIA CABEZAL MAQ ESPUMADO PD270       ;;;;;;0.16; KG   ;; PD270          
4159;4155;Insumo;4; POLIOL APB CENTRAL VW AMAROK            ;;;;;;0.08; KG   ;; POLIPLUS FF629 
4160;;Pieza Final;1;;;;;;;;;;INY-2H6-761B-IC
4161;4160;Insumo;1; CUBIERTA INTERIOR PLASTICA APB CENTRAL A;;;;;;1; UN   ;; 2H0863765C     
4162;4160;Insumo;2; ISOSCIANATO APB CENTRAL VW AMAROK       ;;;;;;0.04; KG   ;; ISOPLUS 1394   
4163;4160;Insumo;3; LIMPIA CABEZAL MAQ ESPUMADO PD270       ;;;;;;0.16; KG   ;; PD270          
4164;4160;Insumo;4; POLIOL APB CENTRAL VW AMAROK            ;;;;;;0.08; KG   ;; POLIPLUS FF629 
4165;;Pieza Final;1;;VWA;;;;;;;;INY-2HT-115    
4166;4165;Insumo;1; PC + ABS TL52231-B  C1200HF             ;VWA;;;;;1; KG   ;;22022222
4167;;Pieza Final;1;;VWA;;;;;;;;INY-2HT-116    
4168;4167;Insumo;1; PC + ABS TL52231-B  C1200HF             ;VWA;;;;;1; KG   ;;22022222
4169;;Pieza Final;1;;;;;;;;;;INY-411        
4170;4169;Insumo;1; ABS SABIC CYCOLAC MG47 BK4500           ;;;;;;0.291; KG   ;; CYC-MG47-BK4500
4171;;Pieza Final;1;;;;;;;;;;INY-58905-23   
4172;4171;Insumo;1; ABS SABIC CYCOLAC MG47 BK4500           ;;;;;;0.291; KG   ;; CYC-MG47-BK4500
4173;;Pieza Final;1;;;;;;;;;;INY-58905-26   
4174;4173;Insumo;1; ABS SABIC CYCOLAC MG47 BK4500           ;;;;;;0.291; KG   ;; CYC-MG47-BK4500
4175;;Pieza Final;1;;;;;;;;;;INY-58905-27   
4176;4175;Insumo;1; ABS SABIC CYCOLAC MG47 BK4500           ;;;;;;0.291; KG   ;; CYC-MG47-BK4500
4177;;Pieza Final;1;;;;;;;;;;INY-58905-C5   
4178;4177;Insumo;1; ABS SABIC CYCOLAC MG47 BK4500           ;;;;;;0.291; KG   ;; CYC-MG47-BK4500
4179;;Pieza Final;1;;;;;;;;;;INY-58905-C8   
4180;4179;Insumo;1; ABS SABIC CYCOLAC MG47 BK4500           ;;;;;;0.291; KG   ;; CYC-MG47-BK4500
4181;;Pieza Final;1;;;;;;;;;;IP-017-00020   
4182;4181;Insumo;1; ALAMBRE SAE 1010 - Diam. 4.5 mm         ;;;;;;0.13; KG   ;; A1010-4.5-R    
4183;;Pieza Final;1;;;;;;;;;;IP-017-00021   
4184;4183;Insumo;1; ALAMBRE SAE 1010 - Diam. 4.5 mm         ;;;;;;0.13; KG   ;; A1010-4.5-R    
4185;;Pieza Final;1;;;;;;;;;;LPSIL HILUX    
4186;4185;Insumo;1; LAMINA PEAD 54/60 SILICONADA BOBINAS 50K;;;;;;1; KG   ;; LPSIL 54/60    
4187;;Pieza Final;1;;;;;;;;;;LPSIL MP4790   
4188;4187;Insumo;1; LAMINA PEAD 54/60 SILICONADA BOBINAS 50K;;;;;;1; KG   ;; LPSIL 54/60    
4189;;Pieza Final;1;;;;;;;;;;LPSIL TE009    
4190;4189;Insumo;1; LAMINA PEAD 54/60 SILICONADA BOBINAS 50K;;;;;;1; KG   ;; LPSIL 54/60    
4191;;Pieza Final;1;;;;;;;;;;LPSIL UNE      
4192;4191;Insumo;1; LAMINA PEAD 54/60 SILICONADA BOBINAS 50K;;;;;;1; KG   ;; LPSIL 54/60    
4193;;Pieza Final;1;;;;;;;;;;M-INSRT-DER    
4194;4193;Insumo;1; ALAMBRE SAE 1010 - Diam. 4.5 mm         ;;;;;;0.165; KG   ;; A1010-4.5-R    
4195;;Pieza Final;1;;;;;;;;;;M-INSRT-IZQ    
4196;4195;Insumo;1; ALAMBRE SAE 1010 - Diam. 4.5 mm         ;;;;;;0.165; KG   ;; A1010-4.5-R    
4197;;Pieza Final;1;;;;;;;;;;M0604008       
4198;4197;Insumo;1; CINTA ENMASCARAR 501E 36mm x 55mts      ;;;;;;1; ROLL ;; 3M-UU004237796 
4199;;Pieza Final;1;;;;;;;;;;M06451010      
4200;4199;Insumo;1; ADHESIVO ABK 033                        ;;;;;;0; KG   ;; ABK 033        
4201;4199;Insumo;2;  ALAMBRE 1.6 mm GALV. - Diam. 1.6 mm    ;;;;;;0.00725; KG   ;; AG1050-1.6-R   
4202;4199;Insumo;3; Papel Kraft 80 Grs/m2                   ;;;;;;0.001299; KG   ;; PAKR80-E       
4203;;Pieza Final;1;;;;;;;;;;M06451017      
4204;4203;Insumo;1; ADHESIVO ABK 033                        ;;;;;;0; KG   ;; ABK 033        
4205;4203;Insumo;2;  ALAMBRE 1.6 mm GALV. - Diam. 1.6 mm    ;;;;;;0.00254; KG   ;; AG1050-1.6-R   
4206;4203;Insumo;3; Papel Kraft 80 Grs/m2                   ;;;;;;0.000717; KG   ;; PAKR80-E       
4207;;Pieza Final;1;;;;;;;;;;M06451027      
4208;4207;Insumo;1; COMPRA M06451027                        ;;;;;;1; UN   ;; CO-M06451027   
4209;;Pieza Final;1;;;;;;;;;;M06451028      
4210;4209;Insumo;1; COMPRA M06451028                        ;;;;;;1; UN   ;; CO-M06451028   
4211;;Pieza Final;1;;;;;;;;;;M06451029      
4212;4211;Insumo;1; COMPRA M06451029                        ;;;;;;1; UN   ;; CO-M06451029   
4213;;Pieza Final;1;;;;;;;;;;MC-21-5194     
4214;4213;Insumo;1; TNT PP 100 GRS/M2 A 1,5  - Blanco       ;;;;;;0.188; MTS  ;; TPP100B-1.5    
4215;;Pieza Final;1;;;;;;;;;;MC-21-5200     
4216;4215;Insumo;1; TNT PP 100 GRS/M2 A 1,5  - Blanco       ;;;;;;0.185; MTS  ;; TPP100B-1.5    
4217;;Pieza Final;1;;;;;;;;;;MC-21-5376     
4218;4217;Insumo;1; BOLSA CRISTAL C/FUELLE 60x90 CM 30 MICRO;;;;;;0.01; UN   ;; BA 60 90       
4219;4217;Insumo;2; TNT PP 60 GRS/M2 A 1,5  - Blanco ML     ;;;;;;0.242; MTS  ;; TPP60B-1.5     
4220;;Pieza Final;1;;;;;;;;;;MC-21-5553     
4221;4220;Insumo;1; Punz. PES 110 + TNT PP 30 BCO. Ancho: 2m;;;;;;0.4752; MT2  ;; TPES110/PP30B A
4222;;Pieza Final;1;;;;;;;;;;MC-21-5569     
4223;4222;Insumo;1; TNT PP 100 GRS/M2 A 1,5  - Blanco       ;;;;;;0.185; MTS  ;; TPP100B-1.5    
4224;;Pieza Final;1;;;;;;;;;;MC-21-5586     
4225;4224;Insumo;1; TNT PP 100 GRS/M2 A 1,5  - Blanco       ;;;;;;0.52; MTS  ;; TPP100B-1.5    
4226;;Pieza Final;1;;;;;;;;;;MC-21-6032     
4227;4226;Insumo;1; Punz. PES 110 + TNT PP 30 BCO. Ancho: 2m;;;;;;0.82; MT2  ;; TPES110/PP30B A
4228;;Pieza Final;1;;;;;;;;;;MC-21-6034     
4229;4228;Insumo;1; Punz. PES 70 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.47942; MT2  ;; TPES70/PP30B A:
4230;;Pieza Final;1;;;;;;;;;;MC-21-6414     
4231;4230;Insumo;1; Punz. PES 700 grs/ BLANCO A 2           ;;;;;;0.0125; MT2  ;; TPES700B-2     
4232;;Pieza Final;1;;;;;;;;;;MC-21-6479     
4233;4232;Insumo;1; Punz. PES 100  A 1.5 ML Termofijado Blan;;;;;;0.375; MT2  ;; TPES100 -1.5   
4234;;Pieza Final;1;;;;;;;;;;MC-21-6480     
4235;4234;Insumo;1; Punz. PES 100  A 1.5 ML Termofijado Blan;;;;;;0.382; MT2  ;; TPES100 -1.5   
4236;;Pieza Final;1;;;;;;;;;;MC-21-6481     
4237;4236;Insumo;1; Punz. PES 100  A 1.5 ML Termofijado Blan;;;;;;0.53863; MT2  ;; TPES100 -1.5   
4238;;Pieza Final;1;;;;;;;;;;MC-21-6482     
4239;4238;Insumo;1; Punz. PES 100  A 1.5 ML Termofijado Blan;;;;;;0.57; MT2  ;; TPES100 -1.5   
4240;;Pieza Final;1;;;;;;;;;;MC-21-6483     
4241;4240;Insumo;1; Punz. PES 100  A 1.5 ML Termofijado Blan;;;;;;0.57; MT2  ;; TPES100 -1.5   
4242;;Pieza Final;1;;;;;;;;;;MC-21-6523     
4243;4242;Insumo;1; Punz. PES 110 + TNT PP 30 BCO. Ancho: 2m;;;;;;0.7381; MT2  ;; TPES110/PP30B A
4244;;Pieza Final;1;;;;;;;;;;MC-21-6530     
4245;4244;Insumo;1; Punz. PES 60 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.677778; MT2  ;; TPES60/PP30B A:
4246;;Pieza Final;1;;;;;;;;;;MC-21-6531     
4247;4246;Insumo;1; Punz. PES 60 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.65417; MT2  ;; TPES60/PP30B A:
4248;;Pieza Final;1;;;;;;;;;;MC-21-6532     
4249;4248;Insumo;1; Punz. PES 60 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.6542; MT2  ;; TPES60/PP30B A:
4250;;Pieza Final;1;;;;;;;;;;MC-21-6534     
4251;4250;Insumo;1; Punz. PES 60 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.37143; MT2  ;; TPES60/PP30B A:
4252;;Pieza Final;1;;;;;;;;;;MC-21-6535     
4253;4252;Insumo;1; Punz. PES 60 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.54483; MT2  ;; TPES60/PP30B A:
4254;;Pieza Final;1;;;;;;;;;;MC-21-6536     
4255;4254;Insumo;1; Punz. PES 60 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.37143; MT2  ;; TPES60/PP30B A:
4256;;Pieza Final;1;;;;;;;;;;MC-21-6537     
4257;4256;Insumo;1; Punz. PES 60 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.39667; MT2  ;; TPES60/PP30B A:
4258;;Pieza Final;1;;;;;;;;;;MC-21-6538     
4259;4258;Insumo;1; Punz. PES 60 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.39047; MT2  ;; TPES60/PP30B A:
4260;;Pieza Final;1;;;;;;;;;;MC-21-6539     
4261;4260;Insumo;1; Punz. PES 60 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.65555; MT2  ;; TPES60/PP30B A:
4262;;Pieza Final;1;;;;;;;;;;MC-21-6567     
4263;4262;Insumo;1; Punz. PES 110 + TNT PP 30 BCO. Ancho: 2m;;;;;;0.6385; MT2  ;; TPES110/PP30B A
4264;;Pieza Final;1;;;;;;;;;;MC-21-6576     
4265;4264;Insumo;1; Punz. PES 70 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.64584; MT2  ;; TPES70/PP30B A:
4266;;Pieza Final;1;;;;;;;;;;MC-21-6595     
4267;4266;Insumo;1; Punz. PES 110 + TNT PP 30 BCO. Ancho: 2m;;;;;;0.378; MT2  ;; TPES110/PP30B A
4268;;Pieza Final;1;;;;;;;;;;MC-21-6612     
4269;4268;Insumo;1; Punz. PES 70 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.47; MT2  ;; TPES70/PP30B A:
4270;;Pieza Final;1;;;;;;;;;;MC-21-6613     
4271;4270;Insumo;1; Punz. PES 70 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.47; MT2  ;; TPES70/PP30B A:
4272;;Pieza Final;1;;;;;;;;;;MC-21-6614     
4273;4272;Insumo;1; Punz. PES 100  A 1.5 ML Termofijado Blan;;;;;;0.399; MT2  ;; TPES100 -1.5   
4274;;Pieza Final;1;;;;;;;;;;MC-21-6619     
4275;4274;Insumo;1; Punz. PES 70 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.48; MT2  ;; TPES70/PP30B A:
4276;;Pieza Final;1;;;;;;;;;;MC-21-6621     
4277;4276;Insumo;1; Punz. PES 90 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.99375; MT2  ;; TPES90/PP30B A:
4278;;Pieza Final;1;;;;;;;;;;MC-21-6699     
4279;4278;Insumo;1; Punz. PES 110 + TNT PP 30 BCO. Ancho: 2m;;;;;;0.6385; MT2  ;; TPES110/PP30B A
4280;;Pieza Final;1;;;;;;;;;;MC-21-6718     
4281;4280;Insumo;1; Punz. PES 110 + TNT PP 30 BCO. Ancho: 2m;;;;;;0.35; MT2  ;; TPES110/PP30B A
4282;;Pieza Final;1;;;;;;;;;;MC-21-6756     
4283;4282;Insumo;1; Punz. PES 70 + TNT PP 30 BCO. Ancho: 2mt;;;;;;1.047; MT2  ;; TPES70/PP30B A:
4284;;Pieza Final;1;;;;;;;;;;MC-21-6757     
4285;4284;Insumo;1; Punz. PES 110 + TNT PP 30 BCO. Ancho: 2m;;;;;;0.3768; MT2  ;; TPES110/PP30B A
4286;;Pieza Final;1;;;;;;;;;;MC-21-6758     
4287;4286;Insumo;1; Punz. PES 70 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.95882; MT2  ;; TPES70/PP30B A:
4288;;Pieza Final;1;;;;;;;;;;MC-21-6766     
4289;4288;Insumo;1; Punz. PES 70 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.431; MT2  ;; TPES70/PP30B A:
4290;;Pieza Final;1;;;;;;;;;;MC-21-6767     
4291;4290;Insumo;1; Punz. PES 70 + TNT PP 30 BCO. Ancho: 2mt;;;;;;0.6459; MT2  ;; TPES70/PP30B A:
4292;;Pieza Final;1;;;;;;;;;;MC-21-6899     
4293;4292;Insumo;1; TNT PP 60 GRS/M2 A 1,5  - Blanco ML     ;;;;;;0.147; MTS  ;; TPP60B-1.5     
4294;;Pieza Final;1;;;;;;;;;;MC-21-6900     
4295;4294;Insumo;1; TNT PP 60 GRS/M2 A 1,5  - Blanco ML     ;;;;;;0.147; MTS  ;; TPP60B-1.5     
4296;;Pieza Final;1;;;;;;;;;;MC-21-7339     
4297;4296;Insumo;1; BOLSA CRISTAL C/FUELLE 60x90 CM 30 MICRO;;;;;;0.01; UN   ;; BA 60 90       
4298;4296;Insumo;2; TNT PP 60 GRS/M2 A 1,5  - Blanco ML     ;;;;;;0.56667; MTS  ;; TPP60B-1.5     
4299;;Pieza Final;1;;;;;;;;;;MC-21-7340     
4300;4299;Insumo;1; BOLSA CRISTAL C/FUELLE 60x90 CM 30 MICRO;;;;;;0.01; UN   ;; BA 60 90       
4301;4299;Insumo;2; TNT PP 60 GRS/M2 A 1,5  - Blanco ML     ;;;;;;0.1375; MTS  ;; TPP60B-1.5     
4302;;Pieza Final;1;;;;;;;;;;MC-21-7341     
4303;4302;Insumo;1; TNT PP 60 GRS/M2 A 1,5  - Blanco ML     ;;;;;;0.2025; MTS  ;; TPP60B-1.5     
4304;;Pieza Final;1;;;;;;;;;;MC-21-7467     
4305;4304;Insumo;1; Punz. PES 110 + TNT PP 30 BCO. Ancho: 2m;;;;;;0.343; MT2  ;; TPES110/PP30B A
4306;;Pieza Final;1;;;;;;;;;;MC-21-7763     
4307;4306;Insumo;1; Punz. PES 110 + TNT PP 30 BCO. Ancho: 2m;;;;;;0.3578; MT2  ;; TPES110/PP30B A
4308;;Pieza Final;1;;;;;;;;;;MC-REF-CORT    
4309;4308;Insumo;1; Punz. PES 250 +TNT PP 50 - M2 ( A: 2mts);;;;;;0.0305; MTL  ;; TPES250/PP50N-2
4310;;Pieza Final;1;;;;;;;;;;MC-REF-LARG    
4311;4310;Insumo;1; Punz. PES 250 +TNT PP 50 - M2 ( A: 2mts);;;;;;0.031; MTL  ;; TPES250/PP50N-2
4312;;Pieza Final;1;;;;;;;;;;MOE-21-5194    
4313;4312;Insumo;1; APLIX TROQUELADO                        ;;;;;;13; UN   ;; APLIX TROQ     
4314;4312;Insumo;2; BOLSA CRISTAL C/FUELLE 60x90 CM 30 MICRO;;;;;;0.005; UN   ;; BA 60 90       
4315;4312;Insumo;3; CORTE TELA 21-5194                      ;;;;;;1; UN   ;; MC-21-5194     
4316;;Pieza Final;1;;;;;;;;;;MOE-21-5200    
4317;4316;Insumo;1; APLIX TROQUELADO                        ;;;;;;42; UN   ;; APLIX TROQ     
4318;4316;Insumo;2; PIEZA CORTADA 21-5200                   ;;;;;;1; UN   ;; MC-21-5200     
4319;;Pieza Final;1;;;;;;;;;;MOE-21-5553    
4320;4319;Insumo;1; APLIX TROQUELADO                        ;;;;;;1; UN   ;; APLIX TROQ     
4321;4319;Insumo;2; BOLSA CRISTAL C/FUELLE 60x90 CM 30 MICRO;;;;;;0.005; UN   ;; BA 60 90       
4322;4319;Insumo;3; PIEZA CORTADA 21-5553                   ;;;;;;1; UN   ;; MC-21-5553     
4323;;Pieza Final;1;;;;;;;;;;MOE-21-5569    
4324;4323;Insumo;1; APLIX TROQUELADO                        ;;;;;;13; UN   ;; APLIX TROQ     
4325;4323;Insumo;2; BOLSA CRISTAL C/FUELLE 60x90 CM 30 MICRO;;;;;;0.005; UN   ;; BA 60 90       
4326;4323;Insumo;3; PIEZA CORTADA 21-5569                   ;;;;;;1; UN   ;; MC-21-5569     
4327;;Pieza Final;1;;;;;;;;;;MOE-21-5586    
4328;4327;Insumo;1; APLIX TROQUELADO                        ;;;;;;24; UN   ;; APLIX TROQ     
4329;4327;Insumo;2; BOLSA CRISTAL C/FUELLE 60x90 CM 30 MICRO;;;;;;0.02; UN   ;; BA 60 90       
4330;4327;Insumo;3; PIEZA CORTADA 21-5586                   ;;;;;;1; UN   ;; MC-21-5586     
4331;;Pieza Final;1;;;;;;;;;;MOE-21-6032    
4332;4331;Insumo;1; APLIX TROQUELADO                        ;;;;;;20; UN   ;; APLIX TROQ     
4333;4331;Insumo;2; PIEZA COSTURADA 21-6032                 ;;;;;;1; UN   ;; MOI-21-6032    
4334;;Pieza Final;1;;;;;;;;;;MOE-21-6034    
4335;4334;Insumo;1; APLIX TROQUELADO                        ;;;;;;31; UN   ;; APLIX TROQ     
4336;4334;Insumo;2; PIEZA COSTURADA 21-6034                 ;;;;;;1; UN   ;; MOI-21-6034    
4337;;Pieza Final;1;;;;;;;;;;MOE-21-6479    
4338;4337;Insumo;1; BROCHES GRAP 24/6 X 5000 X 24           ;;;;;;0.0042; UN   ;; B-GRAP 24/6    
4339;4337;Insumo;2; BOLSA CRISTAL C/FUELLE 60x90 CM 30 MICRO;;;;;;0.02; UN   ;; BA 60 90       
4340;4337;Insumo;3; PIEZA CORTADA 21-6479                   ;;;;;;1; UN   ;; MC-21-6479     
4341;;Pieza Final;1;;;;;;;;;;MOE-21-6480    
4342;4341;Insumo;1; BROCHES GRAP 24/6 X 5000 X 24           ;;;;;;0.0042; UN   ;; B-GRAP 24/6    
4343;4341;Insumo;2; BOLSA CRISTAL C/FUELLE 60x90 CM 30 MICRO;;;;;;0.02; UN   ;; BA 60 90       
4344;4341;Insumo;3; PIEZA CORTADA 21-6480                   ;;;;;;1; UN   ;; MC-21-6480     
4345;;Pieza Final;1;;;;;;;;;;MOE-21-6481    
4346;4345;Insumo;1; BROCHES GRAP 24/6 X 5000 X 24           ;;;;;;0.0044; UN   ;; B-GRAP 24/6    
4347;4345;Insumo;2; PIEZA COSTURADA 21-6481                 ;;;;;;1; UN   ;; MOI-21-6481    
4348;;Pieza Final;1;;;;;;;;;;MOE-21-6482    
4349;4348;Insumo;1; BROCHES GRAP 24/6 X 5000 X 24           ;;;;;;0.00721; UN   ;; B-GRAP 24/6    
4350;4348;Insumo;2; PIEZA COSTURADA 21-6482                 ;;;;;;1; UN   ;; MOI-21-6482    
4351;;Pieza Final;1;;;;;;;;;;MOE-21-6483    
4352;4351;Insumo;1; BROCHES GRAP 24/6 X 5000 X 24           ;;;;;;0.0072; UN   ;; B-GRAP 24/6    
4353;4351;Insumo;2; PIEZA COSTURADA 21-6483                 ;;;;;;1; UN   ;; MOI-21-6483    
4354;;Pieza Final;1;;;;;;;;;;MOE-21-6523    
4355;4354;Insumo;1; APLIX TROQUELADO                        ;;;;;;21; UN   ;; APLIX TROQ     
4356;4354;Insumo;2; PIEZA COSTURADA 21-6523                 ;;;;;;1; UN   ;; MOI-21-6523    
4357;;Pieza Final;1;;;;;;;;;;MOE-21-6530    
4358;4357;Insumo;1; APLIX TROQUELADO                        ;;;;;;19; UN   ;; APLIX TROQ     
4359;4357;Insumo;2; PIEZA COSTURADA 21-6530                 ;;;;;;1; UN   ;; MOI-21-6530    
4360;;Pieza Final;1;;;;;;;;;;MOE-21-6531    
4361;4360;Insumo;1; APLIX TROQUELADO                        ;;;;;;25; UN   ;; APLIX TROQ     
4362;4360;Insumo;2; PIEZA COSTURADA                         ;;;;;;1; UN   ;; MOI-21-6531    
4363;;Pieza Final;1;;;;;;;;;;MOE-21-6532    
4364;4363;Insumo;1; APLIX TROQUELADO                        ;;;;;;26; UN   ;; APLIX TROQ     
4365;4363;Insumo;2; PIEZA COSTURADA 21-6532                 ;;;;;;1; UN   ;; MOI-21-6532    
4366;;Pieza Final;1;;;;;;;;;;MOE-21-6534    
